Pay Item,Description,Quantity,Unit,Unit Price,Bid Date,Bidder Name,ProjectID,Job Size,Job Desc,County,Region,Pos,Extension,Bidder2Name,Bidder3Name,Bidder2Total,Bidder3Total,JobFederalID,PopulationArea,StateID,DistrictIDs,DistrictNames
805-78225,"TRAFFIC SIGNAL HEAD, NO. 4 SECTION, 12 IN.",4.0,EACH,1410.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,5640.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78230,"TRAFFIC SIGNAL HEAD, NO. 5 SECTION, 12 IN.",3.0,EACH,1710.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,5130.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78230,"TRAFFIC SIGNAL HEAD, NO. 5 SECTION, 12 IN.",3.0,EACH,1710.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,5130.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78230,"TRAFFIC SIGNAL HEAD, NO. 5 SECTION, 12 IN.",3.0,EACH,1710.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,5130.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78445,"SIGNAL SERVICE , RECONNECT",2.0,EACH,1300.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,2600.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78445,"SIGNAL SERVICE , RECONNECT",2.0,EACH,1300.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,2600.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78445,"SIGNAL SERVICE , RECONNECT",2.0,EACH,1300.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,2600.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78467,"SIGNAL CABLE, SERVICE, COPPER, 3C/8 GAUGE",200.0,L.F.,7.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,1400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78467,"SIGNAL CABLE, SERVICE, COPPER, 3C/8 GAUGE",200.0,L.F.,7.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,1400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78467,"SIGNAL CABLE, SERVICE, COPPER, 3C/8 GAUGE",200.0,L.F.,7.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,1400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78470,"SIGNAL CABLE, ROADWAY LOOP, COPPER, 1C/14 GAUGE",5680.0,L.F.,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,5680.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78470,"SIGNAL CABLE, ROADWAY LOOP, COPPER, 1C/14 GAUGE",5680.0,L.F.,1.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,5680.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78470,"SIGNAL CABLE, ROADWAY LOOP, COPPER, 1C/14 GAUGE",5680.0,L.F.,1.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,5680.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78485,"SIGNAL CABLE, CONTROL, COPPER, 5C/14 GAUGE",795.0,L.F.,2.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,1590.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78485,"SIGNAL CABLE, CONTROL, COPPER, 5C/14 GAUGE",795.0,L.F.,2.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,1590.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78485,"SIGNAL CABLE, CONTROL, COPPER, 5C/14 GAUGE",795.0,L.F.,2.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,1590.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78490,"SIGNAL CABLE, CONTROL, COPPER, 7C/14 GAUGE",3835.0,L.F.,3.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,11505.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78490,"SIGNAL CABLE, CONTROL, COPPER, 7C/14 GAUGE",3835.0,L.F.,3.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,11505.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78490,"SIGNAL CABLE, CONTROL, COPPER, 7C/14 GAUGE",3835.0,L.F.,3.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,11505.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78510,"SIGNAL CABLE, DETECTOR LEAD-IN, COPPER, 2C/16 GAUGE",3000.0,L.F.,3.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,9000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78510,"SIGNAL CABLE, DETECTOR LEAD-IN, COPPER, 2C/16 GAUGE",3000.0,L.F.,3.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,9000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78510,"SIGNAL CABLE, DETECTOR LEAD-IN, COPPER, 2C/16 GAUGE",3000.0,L.F.,3.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,9000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78785,SIGNAL DETECTOR HOUSING,10.0,EACH,1000.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,10000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78785,SIGNAL DETECTOR HOUSING,10.0,EACH,1000.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,10000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78785,SIGNAL DETECTOR HOUSING,10.0,EACH,1000.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,10000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78795,SAW CUT FOR ROADWAY LOOP DETECTOR AND SEALANT,1880.0,L.F.,13.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,24440.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78795,SAW CUT FOR ROADWAY LOOP DETECTOR AND SEALANT,1880.0,L.F.,13.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,24440.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78795,SAW CUT FOR ROADWAY LOOP DETECTOR AND SEALANT,1880.0,L.F.,13.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,24440.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78925,"CONTROLLER CABINET FOUNDATION, TYPE P1",2.0,EACH,1000.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,2000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78925,"CONTROLLER CABINET FOUNDATION, TYPE P1",2.0,EACH,1307.2,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,2614.4,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-78925,"CONTROLLER CABINET FOUNDATION, TYPE P1",2.0,EACH,1000.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,2000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-92504,"LOOP DETECTOR DELAY AMPLIFIER, NONCOUNTING 2 CHANNEL",6.0,EACH,900.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,5400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-92504,"LOOP DETECTOR DELAY AMPLIFIER, NONCOUNTING 2 CHANNEL",6.0,EACH,900.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,5400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
805-92504,"LOOP DETECTOR DELAY AMPLIFIER, NONCOUNTING 2 CHANNEL",6.0,EACH,900.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,5400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-02191,"HANDHOLE, LIGHTING",6.0,EACH,1900.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,11400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-02191,"HANDHOLE, LIGHTING",6.0,EACH,1900.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,11400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-02191,"HANDHOLE, LIGHTING",6.0,EACH,1900.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,11400.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-03950,"LUMINAIRE, ORNAMENTAL , 12 FT MH",47.0,EACH,1133.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,53251.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-03950,"LUMINAIRE, ORNAMENTAL , 12 FT MH",47.0,EACH,1133.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,53251.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-03950,"LUMINAIRE, ORNAMENTAL , 12 FT MH",47.0,EACH,1133.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,53251.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-03951,"LIGHT POLE, ORNAMENTAL",47.0,EACH,9966.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,468402.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-03951,"LIGHT POLE, ORNAMENTAL",47.0,EACH,9966.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,468402.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-03951,"LIGHT POLE, ORNAMENTAL",47.0,EACH,9966.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,468402.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-04866,"LUMINAIRE , OVERHEAD STYLE, 25 FT. MH",47.0,EACH,783.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,36801.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-04866,"LUMINAIRE , OVERHEAD STYLE, 25 FT. MH",47.0,EACH,783.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,36801.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-04866,"LUMINAIRE , OVERHEAD STYLE, 25 FT. MH",47.0,EACH,783.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,36801.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-06592,"CONDUIT, STEEL, GALVANIZED, 2 IN.",935.0,L.F.,31.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,28985.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-06592,"CONDUIT, STEEL, GALVANIZED, 2 IN.",935.0,L.F.,31.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,28985.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-06592,"CONDUIT, STEEL, GALVANIZED, 2 IN.",935.0,L.F.,31.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,28985.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-09637,"WIRE, NO. 6 COPPER, IN PLASTIC DUCT, 4 1/C",10164.0,L.F.,13.2,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,134164.8,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-09637,"WIRE, NO. 6 COPPER, IN PLASTIC DUCT, 4 1/C",10164.0,L.F.,13.2,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,134164.8,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-09637,"WIRE, NO. 6 COPPER, IN PLASTIC DUCT, 4 1/C",10164.0,L.F.,13.2,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,134164.8,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-11694,ILLUMINATED SIGN,4.0,EACH,7200.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,28800.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-11694,ILLUMINATED SIGN,4.0,EACH,7200.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,28800.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-11694,ILLUMINATED SIGN,4.0,EACH,7200.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,28800.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86805,"SERVICE POINT, TYPE I WITH WEATHERHEAD AND RISER",1.0,EACH,6500.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,6500.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86805,"SERVICE POINT, TYPE I WITH WEATHERHEAD AND RISER",1.0,EACH,6500.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,6500.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86805,"SERVICE POINT, TYPE I WITH WEATHERHEAD AND RISER",1.0,EACH,6500.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,6500.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86810,"SERVICE POINT, TYPE II WITH WEATHERHEAD AND RISER",2.0,EACH,8500.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,17000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86810,"SERVICE POINT, TYPE II WITH WEATHERHEAD AND RISER",2.0,EACH,8500.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,17000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86810,"SERVICE POINT, TYPE II WITH WEATHERHEAD AND RISER",2.0,EACH,8500.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,17000.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86889,"CABLE, POLE CIRCUIT, THWN, NO. 10 COPPER, STRANDED 1/C",11280.0,L.F.,1.05,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,11844.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86889,"CABLE, POLE CIRCUIT, THWN, NO. 10 COPPER, STRANDED 1/C",11280.0,L.F.,1.05,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,11844.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86889,"CABLE, POLE CIRCUIT, THWN, NO. 10 COPPER, STRANDED 1/C",11280.0,L.F.,1.05,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,11844.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86915,"CONNECTOR KIT, FUSED",47.0,EACH,55.0,05/07/2026,MILESTONE CONTRACTORS LP,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,1,2585.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86915,"CONNECTOR KIT, FUSED",47.0,EACH,55.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,2,2585.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
807-86915,"CONNECTOR KIT, FUSED",47.0,EACH,55.0,05/07/2026,F H PASCHEN S N NIELSEN & ASSOCIATES LLC,R -44001-B,13242000.0,PAVEMENT REPLACEMENT,LAKE,4,3,2585.0,"RIETH-RILEY CONSTRUCTION CO., INC.",F H PASCHEN S N NIELSEN & ASSOCIATES LLC,13424810.82,14808992.78,2101118,,IN,4,LAPORTE
